x,y,label,text
-11.416609,5.688671,neutralny wydźwięk,@USER A Ty nigdy nie robisz dwóch rzeczy jednocześnie? Np. idziesz i żujesz gumę.
-62.63863,24.366096,pozytywny wydźwięk,"@USER Dzisiaj wrócił do treningów, czyli zdążyli 😉"
-33.880943,-32.558876,pozytywny wydźwięk,@USER jakbym jutro był to robimy foty 💪 haha :)
0.6039376,-16.03932,neutralny wydźwięk,um jesli te plotki na temat finalu the originals to prawda to to bedzie kurwa najgorsze zakonczenie serialu w calym swiecie seriali
11.56283,35.42934,neutralny wydźwięk,Byliśmy dzisiaj na koniu i w ruchu wszyskie zdjecia rozmyte
-38.117924,-25.812956,pozytywny wydźwięk,"@USER mam pytanko czy sobotni mecz clj będzie przy R22 czy w Myślenicach, i czy będzie otwarty dla publiczności ?:)"
51.962143,1.2295796,neutralny wydźwięk,@USER Kto mieczem wojuje od pochwy ginie @USER
-54.91643,-14.655423,pozytywny wydźwięk,@USER Rozkurwil system żydowski oby tak dalej ;-)
20.150618,-40.86088,neutralny wydźwięk,@USER Muszę przetestować czy działa bo jak nie to słabo :/ a jaki on miał model?
-22.210762,50.694397,neutralny wydźwięk,Szeregowiec Jaruzelski...\nSzeregowiec Kiszczak...\n\nBrzmi OK! 👍🏼\n\n#UstawaDegradacyjna\n\nhttps://t.co/A5LFFoLMwj
-56.589252,-19.979372,pozytywny wydźwięk,@USER @USER pewnie narządy też wkrótce sprzeda :D
-19.3466,4.65781,negatywny wydźwięk,Tez się kiedyś tam przeprowadzę i innej opcji nie widzę
-62.423946,23.811172,pozytywny wydźwięk,"@USER Z pracy wracałyśmy, nie z imprezy 😉"
-7.045456,-20.62583,neutralny wydźwięk,Skurwysyny pisdzielskie  wasze słowo m-c: empatia
-9.009138,0.2509448,neutralny wydźwięk,"@USER Pewnie kwestia przyzwyczajenia, ale dawno nie robiłam trasy."
23.610012,-8.531202,neutralny wydźwięk,@USER Które dno osiągnął Pan tym razem? Bo IQ rozwielitka ma wyższe.
-11.725582,17.957895,negatywny wydźwięk,@USER  a potem jak wam jakieś info sie sprawdzi to się chwalicie linkami a jak nie to mówicie że tam tak wprost nie jest napisane
-3.8978565,-38.328693,neutralny wydźwięk,Ale mielo szczęście z tym dojazdem #amerykaexpress
-14.2592,-1.0885605,neutralny wydźwięk,@USER trzymam za słowo że już więcej o tym pisać nie będziesz
34.15962,18.517502,neutralny wydźwięk,@USER @USER pewnie robi sobie darmową reklame.Chce żeby o nim pisano.
-49.690437,-26.24755,pozytywny wydźwięk,@USER @USER ale może czyta w internecie :-)
-1.3825092,-42.333828,neutralny wydźwięk,"@USER W 2013 roku rząd Tuska ukrył aż 31 mld zł deficytu, a w 2014 - 28 mld zł! #OddajcieKasę ”https://t.co/lHEn8ek91H"
-51.840664,26.501635,pozytywny wydźwięk,"@USER Jest moc. Tak trzymaj! U mnie aż tyle to nie trwało, ale wyobrażam sobie co czujesz 😊"
39.686005,23.511192,neutralny wydźwięk,@USER @USER Jaki nominat taki nominowany. Poziom prymitywizmu poniżej dna.
32.417183,-40.12985,neutralny wydźwięk,"@USER @USER Jakby On miał dostać wpierdol, to co Ty musiałbyś dostać?"
36.709866,-36.763187,neutralny wydźwięk,@USER @USER Po co chcecie taki szrot ściągać ?
28.845753,-30.664064,neutralny wydźwięk,Gdzie można kupić bluzę z kapturem i szmatkę taką na twarz?
-65.240166,17.278156,pozytywny wydźwięk,@USER Lub kibiców w Gliwicach 😜
-1.0199096,11.520707,neutralny wydźwięk,@USER @USER @USER ale jakie błędy ? Nikt nie ma obowiązku płacić owsiakowi.Wisła pomaga w inny sposób.
1.0848311,-26.034044,neutralny wydźwięk,"@USER Pomysł sobie ze ja oblałam bo z pełna świadomością wjebalam się na rondo XD widzisz to taki mały błąd, Ew"
37.403168,-8.815642,neutralny wydźwięk,"@USER Jest debilem , w make upie i bez"
53.16472,0.9924133,neutralny wydźwięk,@USER do domu bo ci rózga dupę @USER ty mały  @USER
0.24192348,21.4355,neutralny wydźwięk,"@USER Nie pytam, ale sądzę, że nawyk gromadzenia, choć sklep jest na dole, to pozostałość po doświadczeniach wojny. Strasznie smutne."
-14.791078,18.618544,negatywny wydźwięk,"@USER masz racje, ja bym chyba nigdy nie ścięła i siebie w ogóle nie widze w takich włosach hahahahaha"
0.07806633,-41.707783,neutralny wydźwięk,Joł  Babiląd feat. Junior Stress / Damian SyjonFam wykonawcy Beton Jazz\nhttps://t.co/R2wECpEuwy
5.8046765,-30.844648,neutralny wydźwięk,@USER Ten koleś z tyłu xd
46.034233,3.843752,neutralny wydźwięk,@USER By ci kurwa zabrali te wifi pajacu
24.654364,-11.439011,neutralny wydźwięk,"@USER @USER Pique w Anglii mieszkał 4 lata, to dużo."
-40.78684,18.633074,pozytywny wydźwięk,@USER Żartujesz 😳a mogę wiedzieć jakie rzeczy? Coś charakterystycznego? Czy takiego normalnego co każdy może wymyślić
20.962675,-8.293161,neutralny wydźwięk,@USER @USER A co się stało dla.nich w Katowicach? Kompletnie nic. Policja zatrzymała 9 osób - wyłącznie antyfaszystów.
54.125565,2.8319273,neutralny wydźwięk,@USER tylko wtedy może być argumentem.Chyba że mu każą po schodach cały czas biegać @USER @USER @USER @USER
-6.2812853,-32.264732,neutralny wydźwięk,Mam ochote na jakiś super film
-9.21472,25.144363,neutralny wydźwięk,@USER jeżeli porównujesz zjedzenie kebaba do oplucia sędziego to nie ma o czym rozmawiać
2.1214013,4.0531454,neutralny wydźwięk,"@USER nienawiść, kompleksy, brak pewności siebie,"
7.7751284,36.152943,neutralny wydźwięk,"ej co to za film był z dziewczyną z  pitch perfect chyba, tą chubby blondynką, coś tam z singlami chyba pls pomocy"
-44.593933,-17.17061,pozytywny wydźwięk,"@USER Wpisz sobie w google \""żart\"" i sprawdź, co to jest ;)"
35.74479,17.242895,neutralny wydźwięk,@USER @USER @USER Tak jest. Ale Macierewicz jest jednym i drugim.
-49.085857,-26.122786,pozytywny wydźwięk,"@USER Dobra, nie szukam drugiego dna :-)"
-3.7568684,-16.497047,neutralny wydźwięk,@USER Ja nic niepisalem ale twierdziłem ze finał Liv-Real to chyba pewne pieniądze u buka. A w finale oby Cristina płakała po porażce
-46.16664,-36.17291,pozytywny wydźwięk,"@USER Potęgą będą, jak im go nie zabraknie :)"
29.617128,-33.805946,neutralny wydźwięk,@USER tak z ciekawości co musi się stać żebyście przestali ciągle pytać o Małeckiego i korupcje ?
1.1554891,-41.05797,neutralny wydźwięk,Tytuł dla najgłubszego tt w dniu dzisiejszym przyznaję\n\nhttps://t.co/zjUgmrfvdv
16.688906,-10.375857,neutralny wydźwięk,@USER Uważam osobiście ze esa 37 dobre rozwiązanie tylko ani podział ani bez podziału. Pierwsze 30 kolejek (2pkt zwycięstwo 1 remis)
32.255753,-31.130756,neutralny wydźwięk,@USER @USER Czego ona tak wrzeszczy? Poziomem wrzasku chce przekonać do siebie słuchających?
-64.041695,15.466074,pozytywny wydźwięk,@USER Zapomniałam o tym w ogóle 😂
35.781223,-37.832798,neutralny wydźwięk,@USER Odważnie zapytam--co jest w środku?
26.09028,13.359087,neutralny wydźwięk,"@USER @USER Biedny sfrustrowany stary człowieku, zamilknij bo ci nadmiar wazeliny wypływa."
-12.197634,57.581833,negatywny wydźwięk,@USER mecze w Turcji lepiej oddać walkowerem... Dziwiłem się że im przyznali FF euroligi w zeszłym sezonie bo też były wtedy zamachy
-40.19953,5.8931026,pozytywny wydźwięk,@USER I teraz: co robić? 😓
-65.051216,20.74586,pozytywny wydźwięk,"@USER No ile ma, powiedz 😂😂"
44.09195,3.6639595,neutralny wydźwięk,@USER Ciebie na KTM jak Boniego zabijasz
-39.19265,7.157747,pozytywny wydźwięk,@USER @USER @USER Nie Lech - Jaga? 😮
25.115889,15.850941,neutralny wydźwięk,@USER @USER tobie już od tej wazeliny mózg fałdy traci. Zaczynasz osiagać IQ na poziomie temperatury własnego ciała.
-0.053852033,-42.146904,neutralny wydźwięk,czy wy to widzicie XD\nhttps://t.co/dekgWp3rtd
24.41967,-14.32005,neutralny wydźwięk,"@USER Prezes Wisły mówił, że negocjacje startuja od 1 mln. Jesli dostaje 4, to musiał mieć jakiegoś mega farta."
44.661415,4.0481725,neutralny wydźwięk,@USER @USER Brawo Maciej Gdula za diagnozę
-49.314125,21.56774,pozytywny wydźwięk,@USER O no to ja mam taki sam tylko z 2006 i bym się załamała jakby nagle zaczął mi palić tyle co Twój 😣
-2.6848571,-1.690575,neutralny wydźwięk,"@USER A dziś Minister @USER miał piękne przemówienie. Wrona Orła nie pokona. Szkoda, że mój Tata tego nie dożył. #UstawaDegrada…"
7.518802,4.107938,neutralny wydźwięk,@USER @USER Znajomości i lansowanie się w mediach.
-13.68306,15.392547,negatywny wydźwięk,"@USER @USER Czy @USER wie że ten debil nie da się umiejscowiść w żadnej skali, nie mieści się w żadnej skali IQ"
14.834354,-10.5657,neutralny wydźwięk,@USER @USER zwycięzca klasyfikacji fair play gra od 1 rundy bez względu na współczynnik
-22.25979,50.971783,negatywny wydźwięk,@USER @USER No fakt. Ale jak się chce osiągnąć cel.....😁\n.....
30.707287,6.735922,neutralny wydźwięk,@USER Ja pierdolę. Duży europejski kraj w XXI wieku.
-37.32488,-24.087833,pozytywny wydźwięk,@USER chciałeś plotek więc Giorgi Merebashwili do Wisły ?:) zrodlo: @USER
38.43576,-29.90223,neutralny wydźwięk,"Co teraz zrobi szalona ekipa endeków @USER @USER i reszta @USER to scierwa, zdrajcy, szubienica, bereza?"
10.457021,-5.2756944,neutralny wydźwięk,@USER Hehe słaby padolino na karnego jak by rękę mu zlamalo To może sędzia by się nabrał
32.88042,-41.7309,neutralny wydźwięk,"@USER Na 100%, co je, kiedy przypalił jajecznicę, czy często placze, czy był kochany?"
-3.2598143,14.759264,neutralny wydźwięk,@USER jutro i w niedziele też będzie słabiutko.A nowi kibice nie przyjdą bo zero reklamy.
42.270214,1.6122454,neutralny wydźwięk,Pani @USER Wielki Szacunek dla Pani
29.281689,-44.37668,neutralny wydźwięk,"@USER ej, nie chcesz follow4follow? xd"
-44.86862,-36.863117,pozytywny wydźwięk,"@USER życie.Ale będzie dobrze, głowa do góry :)"
-0.7221271,-42.65656,neutralny wydźwięk,@USER Opinion: Blaming Poland for the Holocaust Is Unjustified\nhttps://t.co/jckggkxn9u
27.947947,5.6167817,neutralny wydźwięk,@USER Z sercem na jednej dłoni i kutasem w drugiej.
30.078257,24.739351,neutralny wydźwięk,"@USER @USER Was pojebało tak jak sędziowie to złodzieje, to policjanci to ćpuny, renciści, emeryci, albo kombinatorzy"
26.815083,21.693502,neutralny wydźwięk,@USER @USER dziwie się że ludzie się jeszcze nabierają na jego informacje.Podobnie ma się sprawa z Matysiakiem.
27.264473,-9.032964,neutralny wydźwięk,@USER Warto im wszystkim to cały czas przypominać.
30.924076,-49.97396,neutralny wydźwięk,@USER Ej btw co to za czwartki z social media co udostępniałaś na fb?? Byłaś na czymś takim?
-27.777214,-17.3666,negatywny wydźwięk,@USER jak mogła nam to zrobić :(
27.634186,5.1199775,neutralny wydźwięk,@USER Teraz to ta kartka rzeczywiście wygląda kuriozalnie.
-5.241272,-9.125536,neutralny wydźwięk,"@USER Długo musiał tam stac, że się tak wcisnął w kamień."
15.529161,-26.057156,neutralny wydźwięk,"@USER @USER A komu te pieniądze rozdaje, Kosmitom\""\\?"
-35.84495,-29.997194,pozytywny wydźwięk,@USER @USER mój to chyba Mistrz_Pawlak ale głowy sobie nie dam uciąć a nie mam teraz czasu sprawdzić :)
33.34338,18.444378,neutralny wydźwięk,"Panie i panowie, totalna porażka @USER w miastach. \nT O T A L N A \nTo bardzo ważny znak."
35.30798,-1.8977065,neutralny wydźwięk,"@USER Wszystko plus otyłość, bajpasy i proteza biodra"
19.425472,-11.783737,neutralny wydźwięk,"@USER social no to zależy od dochodów, najwyższe chyba 700 a najniższe 300, a rektora teraz 600"
-12.0968685,-7.1100316,neutralny wydźwięk,@USER Nie jest złe! Chodzisz w szpilkach? Cokolwiek byś nie założyła to szpilki choć trochę pomogą xd
-42.771885,25.281904,pozytywny wydźwięk,"Chłopaki się umówili, że jak  Rachon zacznie gadać o burdelu u Stasia to wychodzimy. I tyle.😁😁😁"
-56.52836,22.20132,pozytywny wydźwięk,"@USER @USER @USER @USER @USER @USER Chyba nie sądzisz, że to przypadek 😉"
22.195808,-39.514923,neutralny wydźwięk,@USER @USER czyżbyś zauważył że pierdolisz głupoty i nie masz argumentów ?
24.754496,-10.532449,neutralny wydźwięk,"@USER Jakby było tylko srednio, to by niekoniecznie kontrakt przedluzali"
41.59696,-16.719713,neutralny wydźwięk,@USER Razem z I rundą w środę.
37.119034,17.050386,neutralny wydźwięk,"@USER @USER Problem w tym, że wy robicie z Polski kraj czwartego świata."
22.496906,-37.565598,neutralny wydźwięk,@USER Czemu nie ma u Pana takiego wzmozenia jak topią sie dzieci uchodzcow?
-15.538301,15.55703,neutralny wydźwięk,@USER @USER @USER @USER @USER @USER Daruj sobie parafianie. Z trollami nie gadam
40.170555,21.083073,neutralny wydźwięk,@USER Spoko. Twoja sprawa. Również pozdrawiam.
24.281258,13.734189,neutralny wydźwięk,@USER Żygać mi się chce jak na ciebie patrzę i czytam te kłamstwa.
-54.25806,-15.905892,pozytywny wydźwięk,@USER Wyglądają jak moneta 400 mln awers i rewers ;-)
0.9501722,23.994286,negatywny wydźwięk,"@USER „Dzieci z zespołem Downa to szczęśliwe i piękne dzieci. To, że odbiera się im życie jako nienarodzonym, jest dla mnie dram…"
-8.781085,-3.3996787,neutralny wydźwięk,@USER A zapomniałam czerwonej zarazy nie wpuszczają
-56.162525,9.7085705,pozytywny wydźwięk,@USER @USER Eeee!!  #Tok FM więcej wiary w swój elektorat!😁😁
11.407991,28.657848,neutralny wydźwięk,21 października wytępmy to peowskie robactwo z naszego domu. Że posłużę się retoryką narzuconą przez miłujacą pokój totalną oPOzycję.
38.21047,-28.232126,neutralny wydźwięk,"@USER @USER @USER Ładnie tak obrażać podatników, którzy płacą za twoje pobory i nagrody, pisowski kutasie?"
-50.00135,24.352377,pozytywny wydźwięk,"@USER Próbował też udowodnić, że Legia to wcale nie słaby mistrz mimo tylu porażek😂"
4.0825114,7.1711955,neutralny wydźwięk,"@USER @USER Kukurydza wyrośnie na wszystkim, masa się liczy"
36.37594,28.110294,neutralny wydźwięk,@USER @USER @USER @USER @USER krakówbliżej.pl jest lepsze bo wspominają o Grzelczaku i Przybylskim haha
10.247371,-3.729238,neutralny wydźwięk,@USER Hieny zwietrzyły łatwy żer i już krążą już osaczają ofiarę
-41.84422,25.214643,pozytywny wydźwięk,"Wymyśliłem taki kapitalny żart, że aż mi się głowa spociła.\nW jaki sposób Denis Urubko wita się z mieszkańcami Malajów?\n\""Hi, Malaje\"".\n😂"
-44.425957,-37.216007,pozytywny wydźwięk,@USER brawo.Drużyna bez gwiazd ale z charakterem :)
39.046535,24.375904,neutralny wydźwięk,"@USER Nobla temu panu, takiego specjalnego. Za funkcjonowanie bez mózgu."
25.140888,26.28551,neutralny wydźwięk,"@USER Wątpie, że mnie dopuszczą do audycji ale zawsze można próbować hahahaha koniec stycznia"
34.92526,-48.224598,neutralny wydźwięk,@USER @USER Czy leci z nami pilot ? 2
30.177002,-43.860626,neutralny wydźwięk,@USER Ilu sponsorów już się zgłosiło ?
-46.6269,-20.868803,pozytywny wydźwięk,Mam wrażenie że mojemu tacie sprawia radość to że mnie denerwuje like dude mam po Tobie charakter więc Przestań. To. Robić. :')
34.47643,15.49647,neutralny wydźwięk,@USER @USER Słaby to jesteś Ty chowając się za takim awatarem.
41.93215,10.28083,neutralny wydźwięk,@USER @USER Schowaj ja bo ci ukradną
-4.8691297,-15.620097,neutralny wydźwięk,@USER boje się że jakbym napisał że Wisła przegrała 7 meczów z rzędu to też by mnie uznali za hejtera
15.664745,31.924507,neutralny wydźwięk,"O, teraz problemem jest Góralski. Urocze."
-13.34057,19.101307,neutralny wydźwięk,@USER @USER @USER nie dogadali się z Czerczesowem a w tekście podlizywanie się Żewłakowowi że ma wielkie jaja hehe
11.353912,-0.6038558,neutralny wydźwięk,@USER Skandal! Na treningach sztuk walki się biją!
42.236897,-14.3471155,neutralny wydźwięk,@USER @USER @USER Jeśli to ironia to rozumiem
-37.825504,-28.869724,pozytywny wydźwięk,@USER Panie Tomku jaki lepszy bilans po podziale ?:) regulamin się kłania :)
24.936775,30.261347,neutralny wydźwięk,@USER Z tego co mi wiadomo tam są dwie kolejki po bilet jedna a do wagonów druga. Jeśli się.zmienilo to sprostować proszę
22.477362,-38.261227,neutralny wydźwięk,@USER no to jak to jest że się nie da grać w kosza a się wygrywa z mistrzyniami Europy ?
-15.567067,-32.481964,neutralny wydźwięk,"@USER #BezRetuszu Postkomunistyczne układy, sitwy,kasty wszystko to na śmietnik historii !! Natychmiast !!"
30.921,6.1635303,neutralny wydźwięk,@USER @USER @USER @USER @USER Meczówka rep. Polski - 550. Taki rynek.
-4.8140273,-4.28202,neutralny wydźwięk,@USER @USER chyba nie to konto tylko to @USER
2.04434,-41.936897,neutralny wydźwięk,Polaczenia wykonawcy Kombajn do zbierania kur po wioskach\nhttps://t.co/Z1XVBeIzPo
-45.538742,-17.854713,pozytywny wydźwięk,@USER Coś u Kądziora chyba nie do końca tak jak trzeba ;)
0.9494414,9.25621,neutralny wydźwięk,@USER @USER A nienawiść jest zaraźliwa jak dżuma. Jak to kiedyś ktoś powiedział.
12.323759,-24.667332,neutralny wydźwięk,"\""Opowiadania odeskie\"" Izaaka Babla w interpretacji Roberta Gonery - WYŚMIENITE! Polecam bardzo."
22.480093,27.968948,neutralny wydźwięk,"@USER Koń też ma dużą głowę. Tylko wydaje mi się, że jest bardziej inteligentny niż Karczewski"
35.565075,-45.753765,neutralny wydźwięk,@USER to ich wymień.W czym problem ?
-48.64393,-34.962936,pozytywny wydźwięk,@USER nie myśl tak tyle o tych Polkowicach :)
6.594906,6.570166,neutralny wydźwięk,@USER @USER Ja się zawsze chowam za plecami
20.55099,-1.1267078,neutralny wydźwięk,@USER I o to właśnie chodzi. To całostronicowe ogłoszenie w dzisiejszym  Expresie Ilustrowanym
1.5187807,24.759186,neutralny wydźwięk,"@USER Znajoma pojechała dzis zmienić opony na zimówki. 2 godziny w kolejce, żeby usłyszeć od wulkanizatora: „przecież pani ma z…"
-11.488614,60.513226,negatywny wydźwięk,@USER Dziewczynka. Chrześcijanka z obciętą głową. Niestety nie stała się tak popularna jak nieszczęsny Aylan Kurdi... http://…
-56.3215,9.26948,pozytywny wydźwięk,@USER @USER wszystkiego najlepsiejszego z okazji urodzin! ❤️🎂🎈
4.32278,20.001017,neutralny wydźwięk,@USER @USER Z niego taki patriota i kompetentny polityk jak Ciebie niezależny i kompetentny dziennikarz. Jeden wart dr…
-49.925884,19.02469,pozytywny wydźwięk,"@USER @USER Ty chyba masz frazę \""Zieliński\"" w wyszukiwarce wpisaną i tylko odświeżasz 😁"
-53.827076,-14.072946,pozytywny wydźwięk,@USER Woda chyba zimna bo nikogo w wodzie ;-)
19.98117,-8.841737,neutralny wydźwięk,"Jak zauważył i podesłał mi Darek Gryko, Jagiellonia remisem w Kielcach ustanowiła nowy klubowy rekord meczów (8) bez porażki na wyjazdach."
31.431488,-34.363396,neutralny wydźwięk,@USER Taki będzie temat obrad czy znowu zrobi z siebie idiotę?
29.161047,-38.225952,neutralny wydźwięk,@USER po chuj się tak wszędzie tym chwalisz ?
-59.776794,15.247991,pozytywny wydźwięk,@USER @USER @USER @USER Jeszcze końcówka za paywallem 😂
-47.928055,30.06208,pozytywny wydźwięk,@USER @USER Kamila zrujnowaliscie razem z mafią PO dobre imię Polski. Koryto nie wróci☝☝☝☝
29.102497,11.554066,neutralny wydźwięk,@USER Transmitujesz po kryjomu? Komu lizesz dupę? PiSowi ogólnie czy Antoś cię jara? Twoja tv jako jedyna tych bredni nie pokazuje.
18.771984,10.987612,neutralny wydźwięk,"@USER @USER Jedno udało się totalnej opozycji, większość społeczeństwa jest nimi zmęczona."
31.54025,-15.48959,neutralny wydźwięk,"@USER Za 4, napisałam ci coś na dm"
23.519672,-35.926426,neutralny wydźwięk,"@USER @USER Dlaczego nie dajecie video, tylko pojedyncze fotki?"
31.674551,22.152699,neutralny wydźwięk,"@USER no weź przestań, kasę stracisz, a po tej diecie efekt jojo murowany"
55.447136,3.6305828,neutralny wydźwięk,"@USER Klęczymy, kochamy klęczęć, każdy nami poniewiera, ale to oni pójdą dovpiekła @USER"
-40.34842,7.378774,pozytywny wydźwięk,@USER Czyżby na zlodzieju czapka gore ?😁😁
31.989086,-9.277438,neutralny wydźwięk,"@USER Bardzo ładne koronki, cudowne, szalej"
-19.90071,3.1342719,negatywny wydźwięk,Nie chce mi się wstawać na zajeciaaaaa
-59.100056,21.133366,pozytywny wydźwięk,@USER @USER @USER @USER @USER Czasem spokojny czasem nie 😂
43.6059,-10.569622,neutralny wydźwięk,@USER @USER Ja tu widzę  polactwo @USER potwierdzi
2.8526528,20.569307,neutralny wydźwięk,"@USER @USER Nie wiedziałem,że macie takie postulaty. Widać że robicie się coraz bardziej otwarci. Gratuluję."
-63.639637,15.437691,pozytywny wydźwięk,@USER może u mnie to już uzależnienie 😉
-39.739315,-33.54889,pozytywny wydźwięk,@USER @USER @USER co sezon słysze że w Chojnicach trzeba wstrząsnąć zespołem :)
-17.0691,-32.8045,neutralny wydźwięk,@USER Odpowiadam ma pytanie 7: Polsce służymy!! Polsce!!!
25.762566,-7.8524613,neutralny wydźwięk,@USER I dlatego dowalimy jeszcze trochę milionów Rydzykowi żeby sobie dalej szukał geotermii.
-49.807716,-25.271345,pozytywny wydźwięk,@USER @USER @USER @USER I tak ma być Tylko WISŁA :-)
23.647692,15.629008,neutralny wydźwięk,@USER @USER Masz zupełną rację. Cały rząd i wierchuszki PiSu już dawno powinna siedzieć.
19.965778,15.576728,neutralny wydźwięk,"@USER @USER Mi się właśnie wydaje, że skoro z Arką i Cork wszedł tylko z ławki, to teraz powinien zagrać od początku."
35.85725,-14.059873,neutralny wydźwięk,Najpierw jadę do babci w sumie
1.5599257,-6.485138,neutralny wydźwięk,"@USER No wiadomo, że nie za Rosją :P"
-64.94361,23.902735,pozytywny wydźwięk,"@USER Wiem, ale bym chciała dziś/jutro 😀"
8.396229,-22.502483,neutralny wydźwięk,"@USER Wymyśliłem taki kapitalny żart, że aż mi się głowa spociła.\nW jaki sposób Denis Urubko wita się z mieszkańcami Malajów?…"
20.485973,2.7451625,neutralny wydźwięk,"@USER Wszyscy wymienieni na stronie, na podstronie 'osiągnięcia'"
9.449295,-21.292747,neutralny wydźwięk,"Reakcja 9 na 10 kobiet, którym mężczyzna wręcza kwiaty. \n- Ojejjjj, to dla mnie? \n\n[Nie, sobie kupił i prosi żeby potrzymała.]"
6.8225026,6.5085216,neutralny wydźwięk,@USER Twoja sprawa jak się bawisz
19.878534,-5.6328125,neutralny wydźwięk,@USER @USER Zero pewności. Miał niejedną szansę i zazwyczaj było słabo.
35.74246,6.317764,neutralny wydźwięk,@USER Z jaga 3 pkt i szansa na puchary będzie większa niż przed meczem z Piastem
-49.237755,13.156045,pozytywny wydźwięk,@USER a sorry to nie ten filmik 😂 tak to jest jak się coś robi i pisze na tt :) @USER @USER @USER @USER
40.479725,-37.986618,neutralny wydźwięk,@USER wszystko fajnie ale gdzie jest @USER ?
5.0083556,-38.8595,neutralny wydźwięk,"@USER @USER Zapomniałeś dodać że podsumowywały   to \""Fakty i Mity\""."
-4.1451073,11.219444,neutralny wydźwięk,@USER @USER @USER @USER ręce opadaj że takich rzeczy ludzie związani z futsalem nie wiedzą.
-8.550093,16.755743,neutralny wydźwięk,"@USER @USER @USER @USER A co ten chuj może wiedzieć, niech idzie do stylisty i nie pordolib"
7.4832606,4.053415,neutralny wydźwięk,@USER Idiotów się po prostu ignoruje.
13.190567,-19.609379,neutralny wydźwięk,"Teraz zarykam nos i mowie \""cała polska z was sie śmieje, komuniści i zlodzieje,"
23.740107,14.740584,neutralny wydźwięk,@USER @USER @USER Rachoń idioto popatrz w lustro i zapytaj tego drugiego skąd się taki debil wziął jak ty.
33.062416,-45.090836,neutralny wydźwięk,@USER @USER Takie przypuszczenia czy jakieś przecieki ?
-39.174484,6.3384833,pozytywny wydźwięk,@USER @USER KS Toruń w końcu gets well? 😜
-39.300552,-25.533344,pozytywny wydźwięk,@USER A kogo byś chciał ? :)
-55.49892,25.984581,pozytywny wydźwięk,@USER @USER za to ja sobie oglądnę :) jak wygra to pójdzie na moje konto 💪
-49.763905,28.623165,pozytywny wydźwięk,"@USER Wszystkich sprzedałem przed tą kolejką. W poprzedniej byli Gui, Ara i Cillian, wszyscy nie zagrali 😁"
13.486763,-25.343262,neutralny wydźwięk,"@USER @USER Jedynie dobre rozwiązanie to zamknięcie w trybie pilnym tej antypolskiej organizacji pt \""TVN\"""
37.51625,-4.5549703,neutralny wydźwięk,@USER Twoje to antysemickie i kurwa antypolskie
40.176174,4.1676383,neutralny wydźwięk,@USER Aż strach pomyśleć jak może być z drugiej strony
-47.993023,28.022947,pozytywny wydźwięk,"@USER Trzeba mieć jaja, żeby krzyknąć podczas bronienia karnego. Nie udawaj, że nie robi to na Tobie żadnego wrażenia 😂"
37.188828,-35.387794,neutralny wydźwięk,"@USER @USER A co myślałeś, że jesteśmy bogaci ?"
39.27311,15.399689,neutralny wydźwięk,"@USER Okej, chodzi mi o samą decyzje."
12.756875,6.1688957,neutralny wydźwięk,"@USER @USER Dom, praca, szkoła, a dla niektórych i świątynia"
-51.158173,17.990057,pozytywny wydźwięk,"@USER Robiliśmy inscenizacje \""Wojny i pokoju\"" 😊"
2.8802245,21.166018,neutralny wydźwięk,@USER @USER @USER @USER Nie odwracaj kota ogonem. Wystarczy że robi to twój prezes.
12.205512,-0.11870483,neutralny wydźwięk,@USER @USER Przeczytałem wszystko. Fantastycznego ma Pani Dziadka!
1.3438222,-19.422546,neutralny wydźwięk,A w warszawskim ratuszu niewygodne kwity już poszły do pieca czy pójdą dopiero po drugiej turze?
12.575995,35.243332,neutralny wydźwięk,Jutro będę w górach zjeby
2.1111596,-26.472836,neutralny wydźwięk,"@USER dobrze ze nigdy nie wydalam pieniędzy na te zjebane legginsy galaxy, w krzyze, dropsy, pączki itd XD"
-45.32125,-18.07987,pozytywny wydźwięk,@USER on ?! Widać że się nie znam na urodzie haha ;)
-60.34459,19.390232,pozytywny wydźwięk,@USER @USER O nieee to ja nie jestem doinformowana 🤭
-18.062025,-2.6388488,neutralny wydźwięk,"@USER Lzy ogromne, kiedyś usunąłem ciążę, nie mów nikomu"
-55.009926,9.272068,pozytywny wydźwięk,@USER Jeszcze jest tu jedna Twoja 😎 \nCzas start!
-49.173386,-33.770477,pozytywny wydźwięk,@USER @USER No to tym bardziej :)
30.505892,23.585304,neutralny wydźwięk,"@USER Dziadek ubierz kapcie, siadaj w fotelu i skończ bredzić"
27.137718,-52.600235,neutralny wydźwięk,KURWA ŻEBY CHUSTECZEK HIGIENICZYCH W DOMU NIE BYŁO???
-15.457244,0.10870288,neutralny wydźwięk,@USER Całkiem inaczej mecz się ogląda ( sytuacje meczowa)  jak nie ma weryfikacji Var
20.17113,16.249376,neutralny wydźwięk,"@USER Szczególnie, że mówimy o letnim oknie, a wszystko, co najważniejsze w LM i LE, dzieje się wiosną."
4.810287,2.89947,neutralny wydźwięk,@USER @USER @USER No sorry odnoszę się do tego co napisałeś.
23.48812,12.486742,neutralny wydźwięk,"@USER To pochowajcie ich tam razem, byle głęboko i raz na zawsze."
17.760706,11.120596,neutralny wydźwięk,@USER Piszesz takie pierdoły a później inni się śmieją że w Wiśle gadają o mistrzostwie.
